Title,Date,Blurb
Drugs Kill Dreams Jail Experience set for March 13 at Armstrong County Jail,"Monday, Mar 05, 2018, by Matthew Medsger","More than 2,000 children and teens have participated in the Drugs Kill Dreams Jail Experience. Held on the second Tuesday of every other month for the last 15 years, the two-hour jail experience gives kids age 10 and up and their parents a close-up view of addiction's potential consequence. The ..."
Needle exchange quietly runs in Johnstown,"Wednesday, Nov 30, 2016, by Debra Erdley","Dr. Loretta Opila knew the opioid epidemic was taking a heavy toll in Johnstown — and that dirty needles quickly were becoming almost as much of the story as the drugs being injected. Opila, a retired emergency room doctor who is volunteer medical director at the Johnstown Free Clinic, saw ..."
Latrobe summit focuses on drugs,"Thursday, Apr 18, 2013, by Joe Napsha","The drug problem in the Latrobe area has grown over the past decade, and a commitment by parents and the community is needed in the war on drugs because losing it can have deadly consequences, a group of law enforcement agents, prosecutors, educators, physicians and a district judge said Wednesday. ..."
First Pittsburgh-area county sues drug companies to recoup opioid crisis costs,"Monday, Oct 16, 2017, by Megan Guza","In a first in Western Pennsylvania, Beaver County has filed a lawsuit against pharmaceutical companies, distributors and doctors in an effort to recoup money lost to the opioid epidemic, an attorney said Monday. 'Not just for the deaths, but the cost of treating addiction — that sort of thing,' said ..."
Things to do in Westmoreland — Week of Aug. 6 and beyond,"Sunday, Aug 05, 2018, by Shirley Taft","Special events andamp;#8226; The annual August Fun Fest is set 10 a.m.-6 p.m. Aug. 12 in Cedar Creek Park, off Route 51 in Rostraver. The Westmoreland County Parks and Recreation event will include entertainment, carnival rides, car show, petting zoo, horse-drawn trolley rides, arts and crafts, flea market, bingo and ..."
Mt. Pleasant Area Recreational Soccer League tries to find field for tourney,"Wednesday, Sep 23, 2015, by Karl Polacek","Mt. Pleasant Area Recreational Soccer League members approached borough council this week over problems with parking and the action by Carload Express, parent company of Southwest Pennsylvania Railroad, in building a fence that closed off access to the soccer fields in Willows Park. Marc Brokenbek, league treasurer, asked council if ..."
Jeannette officer jabbed by hypodermic needle during arrest of 2 who OD'd in running car,"Monday, Apr 24, 2017, by Paul Peirce","A Unity Township driver who tried to hastily toss a hypodermic needle from his car window and accidentally stabbed the hand of a Jeannette Police officer was jailed Saturday on aggravated assault and drug-related charges. Christopher J. Baker, 23, was ordered held in the Westmoreland County Prison after failing to ..."
Greensburg substance abuse clinic chosen as flagship for national company,"Tuesday, Oct 10, 2017, by Jacob Tierney","A New York City-based company chose Greensburg as the flagship for its chain of substance abuse clinics because of the severity of the region's opioid crisis, the local facility's director said. 'Unfortunately, they saw the great need here in Greensburg,' said Executive Clinical Director Brian Kephart. Strive Health of Greensburg, ..."
UPMC McKeesport opens drug detox and rehab unit,"Thursday, Jan 11, 2018, by Ben Schmitt","UPMC McKeesport announced Thursday that it plans to open an inpatient drug abuse detoxification and rehabilitation unit, a day after Pennsylvania Gov. Tom Wolf declared the statewide opioid epidemic a disaster emergency. Touted as the first of its kind in the region, the combined unit will have 18 beds dedicated ..."
Gateway Rehab in Mt. Pleasant part of effort to mitigate drug epidemic,"Saturday, Dec 10, 2016, by Renatta Signorini","More than 80 people have been admitted to Gateway Rehab's newest drug and alcohol treatment facility in Mt. Pleasant since it opened in October. The 16-bed center is focusing on helping patients detoxify from an addiction and will add staff members to begin offering inpatient treatment in January, spokesman Scott ..."
"West Newton officials, code officer clear the air","Monday, Oct 12, 2015, by Joe Napsha","West Newton officials ironed out problems with the borough's code enforcement officer on Monday, a week after council members complained she had not done enough to enforce the town's ordinances. Council President George Molovich said after the council meeting that borough officials provided Anita Hoffman, the code enforcement officer, with ..."
Jury out on whether Westmoreland County can recoup opioid epidemic costs from drug companies,"Friday, Nov 17, 2017, by Renatta Signorini","While large settlements in lawsuits against tobacco companies in the 1990s laid out a blueprint, it's unclear if similar, present-day suits against the pharmaceutical industry amidst a deadly opioid epidemic — including one planned by Westmoreland County — will play out that way. In 1998, the tobacco industry paid $200 ..."
"Opioid epidemic causes drop in life expectancy for white Americans, researchers say","Wednesday, Sep 20, 2017, by Renatta Signorini","The average life expectancy of white Americans is being reduced by 21⁄2 months as a result of the opioid epidemic, according to a study published in The Journal of the American Medical Association. Researchers used data from the Centers for Disease Control and Prevention that was gleaned from death certificates ..."
Psychedelic drug may be approved for PTSD therapy,"Saturday, Aug 26, 2017, by The Washington Post","For Jon Lubecky, the scars on his wrists are a reminder of the years he spent in mental purgatory. He returned from an Army deployment in Iraq a broken man. He heard mortar shells and helicopters where there were none. He couldn't sleep and drank until he passed out. He ..."
Westmoreland leaders shake up human services positions,"Monday, Aug 21, 2017, by Rich Cholodofsky","Westmoreland County commissioners will abandon their move to consolidate social service programs as part of a reshuffling of administrative staff approved this month. The $96,000 human services director position created in 2012 for Dick Matson to oversee the Children's Bureau, mental health services and programs for elderly residents will remain ..."
Vigil commemorates homeless who have died in Pittsburgh,"Thursday, Dec 22, 2016, by Natasha Lindstrom","Justin 'Boston' Burgess had a knack for concocting unique recipes, relished classical literature and usually insisted on greeting friends with a hug. At the tent camps where he lived in Pittsburgh, the red-bearded Boston Red Sox fan from Maine became known for his jovial spirit and everyday gestures of kindness, ..."
Five indicted for deadly drug trafficking in Pittsburgh,"Friday, Apr 06, 2018, by Matthew Medsger","A set of twins, their two cousins and one of their wives have been indicted by a federal grand jury in Pittsburgh on charges they trafficked in heroin and fentanyl. Charged are Brad Reed, 26, Pittsburgh, his twin brother Greg Reed, 26, Pittsburgh, their cousins Richard Ruby, 31, Pittsburgh and ..."
Spadafora's son following in father's footsteps,"Saturday, Jun 21, 2014, by Kevin Gorman","[[8496609,large]]The boy wore oversized gold trunks with black trim that hung below his knees, looking as if he were dressed in his father's clothes. And, to some extent, he was. Geno Spadafora, 9, is the son of former IBF lightweight champion Paul Spadafora, who in 1999 became the first Pittsburgh ..."
Jeannette officer jabbed by hypodermic needle during arrest of 2 who OD'd in running car,"Monday, Apr 24, 2017, by Paul Peirce","A Unity Township driver who tried to hastily toss a hypodermic needle from his car window and accidentally stabbed the hand of a Jeannette Police officer was jailed Saturday on aggravated assault and drug-related charges. Christopher J. Baker, 23, was ordered held in the Westmoreland County Prison after failing to ..."
North Versailles fentanyl dealer gets more than 4 years in prison,"Tuesday, Jun 26, 2018, by Natasha Lindstrom","A North Versailles man who conspired with about 20 others to sell cocaine and fentanyl in Pittsburgh's southwestern suburbs was sentenced to more than four years in prison, federal prosecutors said Tuesday. Dawndre Bivins, 30, was convicted on narcotics charges for distributing throughout the Clairton area an estimated 1.9 kilograms ..."
North Hill Middle School to host Town Hall discussion of opioid epidemic,"Monday, Mar 12, 2018, by Laurie Rees","It often starts innocently enough with a sports injury or a wisdom tooth extraction. The patient is prescribed an opioid like codeine, hydrodone (Vicodin) or oxycodone (OxyContin) to relieve the pain. However, with just a 10-day supply, one in five of these patients will become addicted according to a study ..."
