Title,Date,Blurb
Spinal fusion surgery changed this Greensburg woman's life,"Sunday, Aug 05, 2018, by Natasha Lindstrom","Charlene Rose wanted her mobility back. For nearly two years, the 65-year-old Greensburg native grappled with debilitating neck and head pain that seemed to be getting worse. Every time she turned her head even slightly to the left, a sudden jolt that felt like an electric shock reverberated from her ..."
Natural gas leak tips off police to Irwin woman accused of cooking up drug,"Wednesday, Aug 03, 2016, by Joe Napsha","An Irwin woman is accused of endangering neighbors in her townhouse complex when she tried to get high by cooking a toxic chemical with nasal spray, which police say released noxious fumes. Brenda Lee Everett, 51, of 10th Street was charged by Irwin police on Tuesday with risking a catastrophe, ..."
Gov. Wolf to allow school code law that links teacher layoffs to evaluations,"Friday, Nov 03, 2017, by Natasha Lindstrom","Pennsylvania Gov. Tom Wolf said Friday that he will let a school code bill become law without his signature despite his concerns about how the legislation will change the way Pennsylvania schools handle teacher layoffs. 'Though there are components of the bill that he has concerns about, particularly Republican plans ..."
Horizons Hospice settles whistleblower lawsuits alleging government insurance fraud,"Thursday, Feb 08, 2018, by Brian Bowling","Horizons Hospice LLC and its CEO John C. Rezk have agreed to pay $1.24 million to settle two whistleblower lawsuits claiming the hospice admitted patients who weren't terminally ill but billed Medicare and Medicaid for end-of-life services, according to the U.S. Attorney's Office. The claims in the civil cases mirror ..."
Hempfield doctor charged with prescribing drugs that killed woman,"Wednesday, Apr 26, 2017, by Renatta Signorini and Debra Erdley","A Hempfield doctor's arrest Wednesday in the 2015 overdose death of a Unity woman should sound a warning bell to physicians across the state, Attorney General Josh Shapiro said. Agents from the Attorney General's Office filed charges against Edgar Derek Peske, 78, for drug delivery resulting in the death of ..."
Former Congressman Tim Murphy emerges from scandal to land consulting job,"Thursday, May 03, 2018, by Tom Fontaine","Tim Murphy is back in politics. The former eight-term congressman, who resigned last October amid an extramarital scandal, is now working for a government-relations consulting firm run by former Allegheny County Commissioner Bob Cranmer. 'I don't think I could have anyone more adept or attuned to what's going on in ..."
Budget key in Hempfield school board race,"Saturday, May 06, 2017, by Matthew Santoni","Steadily rising tax rates have put the Hempfield Area School District budget at the forefront of this year's crowded school board race. Thirteen candidates, including three incumbents, are seeking four seats on the board, and all but two are cross-filed as both Democrat and Republican. The top four vote-getters in ..."
"Former preemie returns to West Penn NICU as nurse, caregiver","Monday, Nov 07, 2016, by Jessica Federkeil","When Katie Gruver was born with brain swelling, doctors at West Penn Hospital in Pittsburgh's Bloomfield neighborhood did everything they could until they ran out of options. Complications from a traumatic birth — she was born seven weeks early — left her suffering from seizures. She spent 31⁄2 weeks in ..."
Timeline: The saga of Meek Mill and how he ended up in jail,"Saturday, Dec 02, 2017, by The Associated Press","PHILADELPHIA — Meek Mill's imprisonment on a probation violation has set off a flurry of legal appeals, criticism of the criminal justice system, newspaper opinion pieces, rallies, billboards and bus ads. A look at how the 30-year-old Philadelphia rapper, whose 'Dreams Worth More Than Money' won a Billboard award for ..."
Congressional candidates to address voters at Pittsburgh Mills mall,"Thursday, Sep 20, 2018, by Emily Balser",Six U.S. congressional candidates are busy this week preparing to meet constituents and answer their questions during a candidate forum Friday at the Pittsburgh Mills mall in Frazer. The event will be held at 11:30 a.m. Friday sponsored by the Alle Kiski Strong Chamber of Commerce. Residents will have a ...
Looking ahead to 2018 in the Alle-Kiski Valley,"Sunday, Dec 31, 2017, by Tribune-Review","As 2017 drew to a close, there are several ongoing issues from across the Alle-Kiski Valley that will continue to make headlines in 2018. What follows are some of the stories readers can expect the Valley News Dispatch edition of the Tribune-Review to focus on this year. Not included in ..."
Pittsburgh park rangers to carry Narcan as state promises $5M to responders,"Friday, Oct 20, 2017, by Aaron Aupperlee","Pittsburgh park rangers will be equipped with naloxone and trained to use it to revive people who have overdosed on heroin or other opiates, Public Safety Director Wendell Hissrich said Thursday. Hissrich said the goal is to be able to save more lives in the city. 'So that we can ..."
"Proposed 'Mulligan' TV series would showcase beauty, grit of Pittsburgh","Wednesday, Sep 13, 2017, by Natasha Lindstrom","Steve Parys gets a lot of scripts thrust in his direction these days. The 55-year-old director turns most of them down. Parys knows how rare it can be to find a winning pitch after nearly 30 years in the entertainment industry, with his behind-the-scenes credits spanning films such as 'The ..."
Q&A with Hempfield Board of Supervisors candidates,"Saturday, Oct 28, 2017, by Matthew Santoni","After two years on the Hempfield Board of Supervisors filling the remainder of Sherry Magretti Hamilton's term, Carbon Volunteer Fire Chief George Reese is seeking election to a full six-year term. Republican Rob Ritson, the township's former manager and chief of staff to State Sen. Kim Ward, and David Colecchia, ..."
"Magnetic boxes hid cocaine under suspect's SUV in Jeannette, police say","Thursday, May 11, 2017, by Renatta Signorini","State troopers conducting surveillance Wednesday in Jeannette arrested a North Braddock man who allegedly had 300 grams of crack cocaine, some of it stashed in magnetic boxes attached to the underside of his vehicle. Police said the drugs they seized from Maurice Jeffrey Johnson, 28, are worth $30,000. 'As you ..."
Seton Hill holds 14th Congressional District debate,"Wednesday, Apr 25, 2018, by Debra Erdley","What a difference six weeks can make. The bitter, hard-fought battle that characterized the March 13 special congressional election seemed barely visible in the rear view mirror Wednesday night as a lineup of candidates seeking nominations in the May 15 primary faced local voters at a town hall forum at ..."
Mobile addiction treatment clinic travels where it's needed,"Saturday, Aug 27, 2016, by Max Siegelbaum","The trailer hitched to a Ford pickup is a XLR Hyper Lite, designed for family vacations and campgrounds. But parked under a black, netless basketball hoop in an asphalt parking lot in Kittanning, it serves a very different purpose as an addiction recovery clinic. One overcast August morning, Eric McFarren, ..."
"Westmoreland morgue: Too many bodies, too few tables","Friday, Jul 28, 2017, by Rich Cholodofsky","An unrelenting drug overdose epidemic has left the Westmoreland County Coroner's Office without enough tables to hold all bodies that require examinations. To help, county commissioners this week approved $11,570 to buy five additional autopsy tables for the forensics center, a move Coroner Ken Bacha said is necessary to ease ..."
18 Pittsburgh cops sent to hospital after possible fentanyl exposure during ICE raids,"Wednesday, Aug 09, 2017, by Megan Guza and Matthew Santoni","Eighteen Pittsburgh SWAT officers were sickened by suspected fentanyl while assisting federal officials on a series of raids in the West End of the city Wednesday morning, authorities said. Residents awoke to a large law enforcement presence as Pittsburgh and Pennsylvania state police assisted Immigrations and Customs Enforcement, Homeland Security ..."
