Title,Date,Blurb
James Roday psyched about 'A Million Little Things',"Tuesday, Sep 25, 2018, by Rick Bentley","LOS ANGELES -- 'A Million Little Things,' the new ABC drama, is based on the idea that friendship isn't one big part of our lives but is made up of a multitude of tiny moments. Some are so small they are easy to overlook until a tragedy strikes. The event ..."
Judge: Former Latrobe man can proceed with civil rights action,"Monday, Sep 15, 2014, by Richard Gazarik and Brian Bowling","A former Latrobe man who spent 27 years in prison before being exonerated of a double murder can pursue his federal civil rights claims against two former Fayette County prosecutors and the estate of a former state police investigator, a federal judge ruled on Monday. David Joseph Munchinski, 62, claims ..."
Baldwin High School mourns deaths of 2 of its own,"Tuesday, Mar 15, 2016, by Stephanie Hacke","Ty Kesten could brighten any room with a joke or a smile. 'He was just the happiest person,' said Ty's father, Tom, of Baldwin Borough. 'There wasn't a negative bone in his body and he was always happy to help anyone.' Ty Kesten, 17, a junior at Baldwin High School, ..."
'Thirteen Reasons Why' author coming to Pitt-Greensburg,"Wednesday, Apr 26, 2017, by Tribune-Review","The author of the book behind one of this spring's hottest TV shows is coming to the University of Pittsburgh at Greensburg next week. Jay Asher's book 'Thirteen Reasons Why' has become the latest binge-worthy series on Netflix, since it debuted on March 31. The book, which was published in ..."
Review: Pittsburgh Opera presents unusual performance of 'Madama Butterfly',"Sunday, Mar 17, 2013, by Mark Kanny",The new staging of 'Madama Butterfly' offered by Pittsburgh Opera for the first time on Saturday night employs some unusual musical and dramatic turns on the path to the excruciating pathos composer Giacomo Puccini created in this popular opera. The production features an effective cast led by soprano Maria Luigia ...
"Students, faculty key in helping prevent school violence, experts say","Thursday, Feb 15, 2018, by Renatta Signorini","Students and school faculty should adopt a 'see something — say something' mentality regarding the potential to prevent school violence, according to experts. Students can be a 'first line of defense' in preventing the type of violence at a Florida school Wednesday where 17 people were killed and several others ..."
AG Shapiro: Proposed sex assault policy changes threaten campus safety,"Wednesday, Aug 29, 2018, by Natasha Lindstrom","Attorney General Josh Shapiro rebuked the Trump administration Wednesday over proposed changes to school sexual assault policies that Pennsylvania's top prosecutor claimed 'threaten to make college campuses less safe, not more safe.' 'We made important strides over the last years of the Obama administration when it comes to Title IX ..."
"Pittsburgh Pride aims to build relationships, 'cultural competence'","Thursday, Jun 07, 2018, by Shirley McMarlin",Pittsburgh Pride is described on its website as 'the largest community festival that celebrates the diversity of the region specifically for the LGBT community and its allies. It is the 4th largest special event in Pittsburgh and the largest LGBT Pride event in Pennsylvania.' This year's festival began June 1 ...
Former NFL player detained by police after Instagram post,"Friday, Feb 23, 2018, by The Associated Press","LOS ANGELES — Former Miami Dolphins offensive lineman Jonathan Martin, who has struggled with mental health issues after a 2013 bullying scandal that shook the NFL, was questioned by Los Angeles police after a threatening Instagram post on his account mentioned two former teammates who had harassed him. Martin was ..."
Twenty One Pilots riding wave of No. 1 hits,"Wednesday, Jan 25, 2017, by Zach Brendza","There are a lot of ways to show it, but the bottom line is this: Twenty One Pilots is a huge band going into 2017. On the current leg of the globe-trotting Emotional Roadshow World tour, the Columbus duo has sold out 20 of 30 arenas until March, including Pittsburgh's ..."
Michael Phelps: Opening up about depression 'better than winning a gold medal',"Friday, Jan 19, 2018, by Chicago Tribune",He's won 23 Olympic gold medals — a record that may never be beaten. But swimming great Michael Phelps told a Chicago audience thie week that was nothing compared with the satisfaction he got from opening up about and seeking help for his depression. Speaking at a Kennedy Forum breakfast ...
Inmate found hanging in Butler County jail,"Saturday, Nov 15, 2014, by Tribune-Review","Butler County detectives are investigating the circumstances of a county prison inmate found hanging in his cell Thursday, the prison's warden said. David A. Gaiser, 42, of Connoquenessing, was being treated at UPMC Presbyterian in Oakland Friday, Warden Rick Shaffer said. Gaiser's condition wasn't available. Gaiser arrived at the jail ..."
Western radicals who support terrorists present complex danger,"Saturday, Apr 04, 2015, by Mike Wereschagin","A thin, bespectacled 20-year-old Californian stepped aboard Amtrak bus 8914 in Seattle, bound for Vancouver, as the temperature fell and the wind rose off the dark, cold Pacific Ocean. The FBI watched. Two hours and 20 minutes later, about 11:40 p.m. March 16, 2014, the bus reached the border and ..."
"84 Lumber's Super Bowl ad lauded and lanced, lasting impact to be seen","Monday, Feb 06, 2017, by Michael Walton","Hate it or love it, 84 Lumber's pricey Super Bowl immigration commercial was a success in garnering big-time attention. The Washington County-based company's first push to reach a national audience came on television's biggest — and most expensive — night of the year. And in addition to a 90-second slot ..."
Mother of man who died after hanging himself at Allegheny County Jail sues,"Friday, Aug 03, 2018, by Theresa Clift","The mother of a Homestead man who died after hanging himself at the Allegheny County Jail last year is suing the county. The lawsuit, filed Friday in federal court in Pittsburgh, also names Warden Orlando Harper, former deputy warden Simon Wainwright and former guards Robert Pristas and Andrew Ruffner as ..."
Pitt receiver Tre Tipton loves where career path is headed,"Wednesday, Aug 22, 2018, by Jerry DiPaola","The question lit a fire in Pitt junior wide receiver Tre Tipton. More like an inferno. Because nothing Tipton does -- from running routes on the practice field to bonding with Pitt athletes through his LOVE program -- is done without enthusiasm and sincerity. Actually, the question sounded simple enough: ..."
"Hostage crisis ends at Gateway Center, Downtown","Friday, Sep 21, 2012, by Margaret Harding, Bobby Kerlik and Jeremy Boren","A mentally disturbed McKeesport man who told Facebook friends during a standoff on Friday that he wanted to die released a hostage unharmed from a Downtown skyscraper after a six-hour ordeal that brought part of the Golden Triangle to a halt. Klein Michael Thaxton, 22, threatened to shoot people, and ..."
Former POW from Wexford copes with new yule challenge as wife battles cancer,"Sunday, Dec 23, 2012, by Craig Smith","From the living room of the Wexford home they built almost four decades ago, Charles and Elfrieda Utz spent years watching birds. A birding book lies on the coffee table. 'We love it here,' Utz said of life with his high school sweetheart, whom he married in 1948. These days, ..."
"Living with Children: No, guns are not the problem","Friday, Feb 02, 2018, by John Rosemond","We're a month, more or less, into the new year and America has already suffered several school shootings. As usual, the usual voices are calling for increased restrictions on the buying and selling of guns. But guns are not the problem, a contention I can prove. In 1963, at age ..."
Rob Rossi: What Le'Veon Bell can learn from Penguins' negotiations with stars,"Tuesday, Mar 06, 2018, by Rob Rossi","Le'Veon Bell probably isn't thinking a lot about Sidney Crosby. Why would he Crosby is a Penguin. Bell is a Steeler. Aside from each excelling at their respective professions as representatives of Pittsburgh, Crosby and Bell appear to have very little in common. In fact, it's entirely possible that Bell ..."
Aliquippa police arrest teen after he was spotted on school property with a firearm,"Monday, Apr 13, 2015, by The Associated Press","A scare over a homeless man allegedly spotted carrying a rifle near an Aliquippa school ended when the suspect surrendered to the city's mayor, who knew the man, the mayor said. The man was seen walking near the Aliquippa Junior-Senior High School late Monday morning, leading to a lockdown of ..."
"New unit at The Children's Institute uses physical, mental treatments","Monday, May 09, 2016, by Wes Venteicher","Alda Walker wonders whether her 28-year-old adopted daughter would be in a psychiatric hospital if she hadn't received intensive mental-health treatment as a teenager. A mental-health worker, Walker, 56, of Aliquippa knew how to navigate social services to secure treatment when her daughter began hearing voices at 13. Because of ..."
