Title,Date,Blurb
Corona brewer boosts stake in marijuana producer for $4B,"Wednesday, Aug 15, 2018, by The Associated Press","The parent company of Corona beer and other alcoholic drinks is expanding its partnership with a Canadian pot producer, betting on the continued growth in the medical and recreational cannabis markets. Constellation Brands Inc. said Wednesday it's buying 104.5 million shares worth $4 billion in Canopy Growth Corp., boosting its ..."
State College among the nation's 50 safest college towns,"Monday, Aug 20, 2018, by Deb Erdley","Seven years after the Jerry Sandusky scandal erupted at Penn State and a year and a half after Timothy Piazza died in an alcohol-fueled fraternity hazing there, State College is bouncing back. The home of Pennsylvania's flagship university, State College ranked 14th this year on the Safewise listing of the ..."
Involuntary manslaughter suspect held for court in Ligonier,"Wednesday, Apr 03, 2013, by Jewels Phraner","A Ligonier man will face trial for involuntary manslaughter in the death of his 17-year-old friend, who died in a traffic accident last March. Jonathan Michael Rainey, 23, allegedly gave alcohol to Jonathan Kristiansen of Cook Township just before an accident on March 31, 2012, on Route 711 near Caven ..."
Ligonier man charged after younger friend dies in DUI crash,"Tuesday, Nov 13, 2012, by Jennifer Reeger","The apologies came hours after Jonathan Kristiansen's life came to a tragic end on a Cook Township road, police said. The same day that 17-year-old Kristiansen died when his car struck a tree, a friend called the teen's father and brother to apologize for giving him alcohol just before he ..."
Decisions of the Westmoreland County Judges,"Tuesday, May 22, 2012, by Tribune-Review","The following is a list of defendants charged with a first offense of driving under the influence in Westmoreland County criminal court. These defendants receive a standard sentence that includes enrollment in the Accelerated Rehabilitative Disposition program for one year, attendance at an alcohol highway safety school and a period ..."
"Police: Trooper was drunk, speeding at time of fatal crash","Monday, May 14, 2018, by The Associated Press","WOLCOTT, Conn. — A Connecticut state trooper who died in an off-duty crash in February was drunk and speeding at the time and was solely at fault, the chief of the lead investigating agency said Monday. Trooper Danielle Miller, 27, had a blood-alcohol content of .24, three times the legal ..."
Decisions of Westmoreland County judges,"Saturday, Nov 10, 2007, by Tribune-Review","The following is a list of defendants charged with a first offense of driving under the influence in Westmoreland County criminal court. These defendants receive a standard sentence that includes enrollment in the Accelerated Rehabilitative Disposition program for one year, attendance at an alcohol highway safety school and a ..."
Penn State frat pledge who died after hazing treated like 'roadkill',"Monday, May 15, 2017, by The Associated Press","NEW YORK -- A fraternity pledge who was ordered to guzzle alcohol during a hazing ritual and twice fell down a flight of stairs before his death was treated like 'roadkill,' his father said Monday after criminal charges were filed against 18 of his son's Penn State fraternity brothers. Jim ..."
Pa. Gov. Tom Wolf says he will sign anti-hazing measure,"Wednesday, Apr 18, 2018, by Debra Erdley","Pennsylvania Gov. Tom Wolf Wednesday urged state House members to move quickly on the Timothy J. Piazza Law, an anti-hazing bill named for a Penn State sophomore who died in an alcohol-fueled fraternity pledge ritual last year. Wolf said he is anxious to sign the bill that gained a rare ..."
"Pennsylvania agencies fighting opioid crisis fall short in key ways, audit finds","Thursday, Jul 13, 2017, by Wes Venteicher","If you want to evaluate a drug treatment center before you or a loved one checks in, the Pennsylvania Department of Drug and Alcohol Programs doesn't make it easy to find inspection data, much less interpret it. The lone metric the state Department of Corrections uses to gauge if its ..."
Penn State frat pledge who died after hazing treated like 'roadkill',"Monday, May 15, 2017, by The Associated Press","NEW YORK -- A fraternity pledge who was ordered to guzzle alcohol during a hazing ritual and twice fell down a flight of stairs before his death was treated like 'roadkill,' his father said Monday after criminal charges were filed against 18 of his son's Penn State fraternity brothers. Jim ..."
Decisions of Westmoreland County judges,"Saturday, Nov 10, 2007, by Tribune-Review","The following is a list of defendants charged with a first offense of driving under the influence in Westmoreland County criminal court. These defendants receive a standard sentence that includes enrollment in the Accelerated Rehabilitative Disposition program for one year, attendance at an alcohol highway safety school and a ..."
Quotables: Candor about addiction — and death,"Sunday, Dec 03, 2017, by Tribune-Review","There is no worse anguish imaginable than for a parent to bury a son or daughter. And time was when the details were kept secret if alcoholism or drug addiction led to a young person's death. Not anymore. Today's more candid, open obituaries document more vividly, graphically and accurately addiction's ..."
"Year after guilty plea, no word on sentencing for former Pennsylvania LCB official","Thursday, Sep 22, 2016, by Kari Andren","A year after pleading guilty to accepting bribes from alcohol vendors he regulated, James Short, the state Liquor Control Board's former director of marketing, has yet to be sentenced. Sources close to the investigation say the federal probe is ongoing, but prosecutors are remaining tight-lipped as to when or whether ..."
Chipotle begins long road to redemption with changes to food preparation policy,"Wednesday, Dec 23, 2015, by Alex Nixon","Editor's note: This is one of an occasional series on food safety. Ychel Brooks passed up a Chipotle Mexican Grill in Bloomfield in favor of competitor Qdoba next door on Wednesday. The Clairton woman, who works as a drug and alcohol counselor in the neighborhood, said she stopped eating at ..."
"Greater Latrobe students, staff welcome school resource police Officer Tempo","Tuesday, Nov 11, 2014, by Stacey Federoff","When Greater Latrobe school resource police Officer Frank Tempo asked a classroom of eighth-graders who had friends who had tried alcohol, about 10 hands went up. When he asked who had friends who had tried marijuana, about six hands were raised. 'Those are two gateway drugs,' he told the students. ..."
Trib editorial: Legislation addresses weaknesses in prosecuting lethal hazings,"Wednesday, Apr 04, 2018, by Tribune-Review","It's hard to understand how Beta Theta Pi pledge Timothy Piazza's fraternity brothers at Penn State University could have waited to call 911 until the morning after he'd downed 18 alcoholic drinks in 82 minutes and fallen down basement steps, suffering head and spleen trauma — which killed him two ..."
Well-known West View bartender toasts 100th birthday,"Wednesday, Mar 12, 2014, by Kelsey Shea","At midnight on April 7, 1933, the bell at the Allegheny library on Pittsburgh's North Side struck. Prohibition ended, and Angelo Cammarata's career began. Cammarata, then 19, unloaded a case of Fort Pitt beer at his family's business on Federal Street as the bell struck. He continued serving alcohol until ..."
Pa. judge charged with having sex with girlfriend of defendant,"Wednesday, Nov 02, 2016, by The Associated Press","HARRISBURG — A northeastern Pennsylvania magistrate is facing accusations that he traded racy text messages and had sex with the girlfriend of a defendant in his drug and alcohol treatment court. The state's Judicial Conduct Board filed administrative charges Tuesday against District Judge Michael Shaw of Sayre, Bradford County. Shaw ..."
Pennsylvania 1st state to allow direct shipping of wine from abroad,"Saturday, Oct 01, 2016, by Kari Andren","When Pennsylvania lawmakers revised the state's alcohol laws this summer, they gave residents the ability to have wine shipped from any winery in the world to their doorstep. The move jolted Pennsylvania from a handful of states that barred direct wine shipments to the forefront by allowing any winery — ..."
"Microbrewery worker leaves beer behind, opens Apis Meadery in Carnegie","Wednesday, Feb 26, 2014, by Megan Guza","A bar dedicated to ancient, honey-based wine is all the buzz in Carnegie. David Cerminara, a brewer at the North Side's Penn Brewery, will open Apis Meadery in July, where he will brew and ferment mead, an alcohol created by fermenting honey with water and other fruits, spices or grain. ..."
